event_type,protein_id, protein parent id,shine_dal,length,concentration,hamming_dist,dist_next_protein,nb_proteins,dna_length,m,w,h,c,f
 ,126,126,34836,11,0,11,3,55,42925,0.6,0.0322581,1,0.2,functional
 ,125,125,34839,12,0,11,4500,55,42925,0.6,0.0322581,-0.142857,0.2,functional
 ,101,101,35316,21,0,4,1709,55,42925,0.365079,0.021164,0.753425,0.2,functional
 ,162,162,36019,10,0,4,703,55,42925,0.714286,0.0333333,-0.142857,0.2,functional
 ,163,163,36022,9,0,4,3,55,42925,0.714286,0.0333333,1,0.2,functional
 ,135,135,38009,21,0,4,1987,55,42925,0.365079,0.021164,0.753425,0.2,functional
 ,156,156,39339,20,0,12,3,55,42925,0.806452,0.0309221,1,0.2,functional
 ,155,155,39342,21,0,12,985,55,42925,0.806452,0.0309221,-0.015873,0.2,functional
 ,160,160,40327,13,0,13,3,55,42925,0.83871,0.0325459,1,0.2,functional
 ,161,161,40330,14,0,13,3726,55,42925,0.83871,0.0325459,-0.333333,0.2,functional
 ,83,83,40421,15,0,4,2412,55,42925,0.68254,0.0333333,-0.0967742,0.2,functional
 ,84,84,40424,14,0,4,3,55,42925,0.68254,0.0333333,0.866667,0.2,functional
 ,167,167,40459,9,0,4,35,55,42925,0.4,0.0222222,-0.428571,0.2,functional
 ,122,122,40882,17,0,4,423,55,42925,0.634921,0.0333333,-0.0322581,0.2,functional
 ,121,121,40885,16,0,4,3,55,42925,0.634921,0.0333333,1,0.2,functional
 ,120,120,40920,1,0,4,35,55,42925,0.5,0,-1,0.2,non functional
 ,131,131,41852,10,0,4,932,55,42925,0.714286,0.0333333,-0.142857,0.2,functional
 ,132,132,41855,9,0,4,3336,55,42925,0.714286,0.0333333,1,0.2,functional
TRANS,164,164,1131,14,0,11,3726,55,42925,0.825397,0.0325459,1,0.2,functional
 ,165,165,1134,15,0,11,788,55,42925,0.825397,0.0325459,-0.333333,0.2,functional
 ,124,124,1922,10,0,11,3,55,42925,0.571429,0.0333333,1,0.2,functional
 ,123,123,1925,11,0,11,2587,55,42925,0.571429,0.0333333,-0.142857,0.2,functional
 ,166,166,2266,11,0,4,3336,55,42925,0.387097,0.0190476,1,0.2,functional
 ,115,115,4512,17,0,9,2500,55,42925,0.349206,0.0247312,0.777778,0.2,functional
 ,103,103,6171,8,0,4,3905,55,42925,0.285714,0.0238095,1,0.2,functional
 ,65,65,7012,7,0,14,3,55,42925,0.666667,0.0311828,0,0.2,non functional
 ,66,66,7015,8,0,14,7275,55,42925,0.666667,0.0311828,-1,0.2,functional
 ,145,145,12375,10,0,4,6204,55,42925,0.666667,0.0333333,-0.333333,0.2,functional
 ,146,146,12378,9,0,4,3,55,42925,0.666667,0.0333333,1,0.2,functional
 ,149,149,13434,20,0,4,1056,55,42925,0.627451,0.0333333,-0.00787402,0.2,functional
 ,148,148,13437,19,0,4,3,55,42925,0.627451,0.0333333,1,0.2,functional
 ,147,147,13472,1,0,4,35,55,42925,0.5,0,-1,0.2,non functional
 ,61,61,14290,25,0,10,3,55,42925,0.777778,0.0311111,0.998046,0.2,functional
 ,60,60,14293,26,0,10,642,55,42925,0.777778,0.0311111,-0.001221,0.2,functional
 ,157,157,14935,12,0,9,7138,55,42925,0.412698,0.0238095,1,0.2,functional
 ,168,168,16097,20,0,4,2625,55,42925,0.396825,0.0172043,0.992172,0.2,functional
 ,150,150,18037,11,0,4,1940,55,42925,0.6,0.0322581,-0.333333,0.2,functional
 ,151,151,18040,10,0,4,3,55,42925,0.6,0.0322581,1,0.2,functional
 ,128,128,18126,18,0,4,86,55,42925,0.305882,0.0233596,0.714286,0.2,functional
 ,170,170,20089,26,0,4,1963,55,42925,0.777778,0.0311111,-0.001221,0.2,functional
 ,169,169,20092,25,0,4,3,55,42925,0.777778,0.0311111,0.998046,0.2,functional
 ,144,144,21862,12,0,4,1770,55,42925,0.322581,0.0244444,0.714286,0.2,functional
 ,81,81,22073,13,0,11,2677,55,42925,0.746032,0.0333333,1,0.2,functional
 ,138,138,22347,9,0,4,485,55,42925,0.333333,0.0238095,1,0.2,functional
 ,94,94,23812,13,0,4,1465,55,42925,0.645161,0.0333333,-0.0666667,0.2,functional
 ,93,93,23815,12,0,4,3,55,42925,0.645161,0.0333333,1,0.2,functional
 ,158,158,24750,9,0,11,3,55,42925,0.666667,0.0333333,1,0.2,functional
 ,159,159,24753,10,0,11,2196,55,42925,0.666667,0.0333333,-0.333333,0.2,functional
 ,85,85,26949,11,0,13,3,55,42925,0.6,0.0322581,1,0.2,functional
 ,86,86,26952,12,0,13,7884,55,42925,0.6,0.0322581,-0.142857,0.2,functional
 ,139,139,27263,10,0,4,3448,55,42925,0.666667,0.0333333,-0.333333,0.2,functional
 ,140,140,27266,9,0,4,3,55,42925,0.666667,0.0333333,1,0.2,functional
 ,76,76,28385,16,0,4,1119,55,42925,0.253968,0.0247312,1,0.2,functional
 ,133,133,33604,10,0,4,5219,55,42925,0.666667,0.0333333,-0.0666667,0.2,functional
 ,134,134,33607,9,0,4,3,55,42925,0.666667,0.0333333,1,0.2,functional
 ,126,126,34836,11,0,11,3,55,42925,0.6,0.0322581,1,0.2,functional
 ,125,125,34839,12,0,11,4500,55,42925,0.6,0.0322581,-0.142857,0.2,functional
 ,101,101,35316,21,0,4,1709,55,42925,0.365079,0.021164,0.753425,0.2,functional
 ,162,162,36019,10,0,4,703,55,42925,0.714286,0.0333333,-0.142857,0.2,functional
 ,163,163,36022,9,0,4,3,55,42925,0.714286,0.0333333,1,0.2,functional
 ,135,135,38009,21,0,4,1987,55,42925,0.365079,0.021164,0.753425,0.2,functional
 ,156,156,39339,20,0,12,3,55,42925,0.806452,0.0309221,1,0.2,functional
 ,155,155,39342,21,0,12,985,55,42925,0.806452,0.0309221,-0.015873,0.2,functional
 ,160,160,40327,13,0,13,3,55,42925,0.83871,0.0325459,1,0.2,functional
 ,161,161,40330,14,0,13,3726,55,42925,0.83871,0.0325459,-0.333333,0.2,functional
 ,83,83,40421,15,0,4,2412,55,42925,0.68254,0.0333333,-0.0967742,0.2,functional
 ,84,84,40424,14,0,4,3,55,42925,0.68254,0.0333333,0.866667,0.2,functional
 ,167,167,40459,9,0,4,35,55,42925,0.4,0.0222222,-0.428571,0.2,functional
 ,122,122,40882,17,0,4,423,55,42925,0.634921,0.0333333,-0.0322581,0.2,functional
 ,121,121,40885,16,0,4,3,55,42925,0.634921,0.0333333,1,0.2,functional
 ,120,120,40920,1,0,4,35,55,42925,0.5,0,-1,0.2,non functional
 ,131,131,41852,10,0,4,932,55,42925,0.714286,0.0333333,-0.142857,0.2,functional
 ,132,132,41855,9,0,4,3336,55,42925,0.714286,0.0333333,1,0.2,functional
INV,164,164,1131,14,0,11,3726,55,42925,0.825397,0.0325459,1,0.2,functional
 ,165,165,1134,15,0,11,788,55,42925,0.825397,0.0325459,-0.333333,0.2,functional
 ,124,124,1922,10,0,11,3,55,42925,0.571429,0.0333333,1,0.2,functional
 ,123,123,1925,11,0,11,2587,55,42925,0.571429,0.0333333,-0.142857,0.2,functional
 ,166,166,2266,11,0,4,3336,55,42925,0.387097,0.0190476,1,0.2,functional
 ,115,115,4512,17,0,9,2500,55,42925,0.349206,0.0247312,0.777778,0.2,functional
 ,103,103,6171,8,0,4,3905,55,42925,0.285714,0.0238095,1,0.2,functional
 ,65,65,7012,7,0,14,3,55,42925,0.666667,0.0311828,0,0.2,non functional
 ,66,66,7015,8,0,14,7275,55,42925,0.666667,0.0311828,-1,0.2,functional
 ,169,169,11798,25,0,12,3,55,42925,0.777778,0.0311111,0.998046,0.2,functional
 ,170,170,11801,26,0,12,1963,55,42925,0.777778,0.0311111,-0.001221,0.2,functional
 ,128,128,13764,18,0,9,86,55,42925,0.305882,0.0233596,0.714286,0.2,functional
 ,151,151,13850,10,0,11,3,55,42925,0.6,0.0322581,1,0.2,functional
 ,150,150,13853,11,0,11,1940,55,42925,0.6,0.0322581,-0.333333,0.2,functional
 ,168,168,15793,20,0,12,2625,55,42925,0.396825,0.0172043,0.992172,0.2,functional
 ,157,157,16955,12,0,4,10784,55,42925,0.412698,0.0238095,1,0.2,functional
 ,60,60,17597,26,0,4,642,55,42925,0.777778,0.0311111,-0.001221,0.2,functional
 ,61,61,17600,25,0,4,3,55,42925,0.777778,0.0311111,0.998046,0.2,functional
 ,147,147,18418,1,0,13,35,55,42925,0.5,0,-1,0.2,non functional
 ,148,148,18453,19,0,13,3,55,42925,0.627451,0.0333333,1,0.2,functional
 ,149,149,18456,20,0,13,1056,55,42925,0.627451,0.0333333,-0.00787402,0.2,functional
 ,146,146,19512,9,0,11,3,55,42925,0.666667,0.0333333,1,0.2,functional
 ,145,145,19515,10,0,11,2558,55,42925,0.666667,0.0333333,-0.333333,0.2,functional
 ,144,144,21862,12,0,4,1770,55,42925,0.322581,0.0244444,0.714286,0.2,functional
 ,81,81,22073,13,0,11,2677,55,42925,0.746032,0.0333333,1,0.2,functional
 ,138,138,22347,9,0,4,485,55,42925,0.333333,0.0238095,1,0.2,functional
 ,94,94,23812,13,0,4,1465,55,42925,0.645161,0.0333333,-0.0666667,0.2,functional
 ,93,93,23815,12,0,4,3,55,42925,0.645161,0.0333333,1,0.2,functional
 ,158,158,24750,9,0,11,3,55,42925,0.666667,0.0333333,1,0.2,functional
 ,159,159,24753,10,0,11,2196,55,42925,0.666667,0.0333333,-0.333333,0.2,functional
 ,85,85,26949,11,0,13,3,55,42925,0.6,0.0322581,1,0.2,functional
 ,86,86,26952,12,0,13,7884,55,42925,0.6,0.0322581,-0.142857,0.2,functional
 ,139,139,27263,10,0,4,3448,55,42925,0.666667,0.0333333,-0.333333,0.2,functional
 ,140,140,27266,9,0,4,3,55,42925,0.666667,0.0333333,1,0.2,functional
 ,76,76,28385,16,0,4,1119,55,42925,0.253968,0.0247312,1,0.2,functional
 ,133,133,33604,10,0,4,5219,55,42925,0.666667,0.0333333,-0.0666667,0.2,functional
 ,134,134,33607,9,0,4,3,55,42925,0.666667,0.0333333,1,0.2,functional
 ,126,126,34836,11,0,11,3,55,42925,0.6,0.0322581,1,0.2,functional
 ,125,125,34839,12,0,11,4500,55,42925,0.6,0.0322581,-0.142857,0.2,functional
 ,101,101,35316,21,0,4,1709,55,42925,0.365079,0.021164,0.753425,0.2,functional
 ,162,162,36019,10,0,4,703,55,42925,0.714286,0.0333333,-0.142857,0.2,functional
 ,163,163,36022,9,0,4,3,55,42925,0.714286,0.0333333,1,0.2,functional
 ,135,135,38009,21,0,4,1987,55,42925,0.365079,0.021164,0.753425,0.2,functional
 ,156,156,39339,20,0,12,3,55,42925,0.806452,0.0309221,1,0.2,functional
 ,155,155,39342,21,0,12,985,55,42925,0.806452,0.0309221,-0.015873,0.2,functional
 ,160,160,40327,13,0,13,3,55,42925,0.83871,0.0325459,1,0.2,functional
 ,161,161,40330,14,0,13,3726,55,42925,0.83871,0.0325459,-0.333333,0.2,functional
 ,83,83,40421,15,0,4,2412,55,42925,0.68254,0.0333333,-0.0967742,0.2,functional
 ,84,84,40424,14,0,4,3,55,42925,0.68254,0.0333333,0.866667,0.2,functional
 ,167,167,40459,9,0,4,35,55,42925,0.4,0.0222222,-0.428571,0.2,functional
 ,122,122,40882,17,0,4,423,55,42925,0.634921,0.0333333,-0.0322581,0.2,functional
 ,121,121,40885,16,0,4,3,55,42925,0.634921,0.0333333,1,0.2,functional
 ,120,120,40920,1,0,4,35,55,42925,0.5,0,-1,0.2,non functional
 ,131,131,41852,10,0,4,932,55,42925,0.714286,0.0333333,-0.142857,0.2,functional
 ,132,132,41855,9,0,4,3336,55,42925,0.714286,0.0333333,1,0.2,functional
INV,164,164,1131,14,0,11,3726,55,42925,0.825397,0.0325459,1,0.2,functional
 ,165,165,1134,15,0,11,788,55,42925,0.825397,0.0325459,-0.333333,0.2,functional
 ,124,124,1922,10,0,11,3,55,42925,0.571429,0.0333333,1,0.2,functional
 ,123,123,1925,11,0,11,2587,55,42925,0.571429,0.0333333,-0.142857,0.2,functional
 ,166,166,2266,11,0,4,3336,55,42925,0.387097,0.0190476,1,0.2,functional
 ,115,115,4512,17,0,9,2500,55,42925,0.349206,0.0247312,0.777778,0.2,functional
 ,103,103,6171,8,0,4,3905,55,42925,0.285714,0.0238095,1,0.2,functional
 ,65,65,7012,7,0,14,3,55,42925,0.666667,0.0311828,0,0.2,non functional
 ,66,66,7015,8,0,14,7275,55,42925,0.666667,0.0311828,-1,0.2,functional
 ,169,169,11798,25,0,12,3,55,42925,0.777778,0.0311111,0.998046,0.2,functional
 ,170,170,11801,26,0,12,1963,55,42925,0.777778,0.0311111,-0.001221,0.2,functional
 ,128,128,13764,18,0,9,86,55,42925,0.305882,0.0233596,0.714286,0.2,functional
 ,151,151,13850,10,0,11,3,55,42925,0.6,0.0322581,1,0.2,functional
 ,150,150,13853,11,0,11,1940,55,42925,0.6,0.0322581,-0.333333,0.2,functional
 ,168,168,15793,20,0,12,2625,55,42925,0.396825,0.0172043,0.992172,0.2,functional
 ,157,157,16955,12,0,4,10784,55,42925,0.412698,0.0238095,1,0.2,functional
 ,60,60,17597,26,0,4,642,55,42925,0.777778,0.0311111,-0.001221,0.2,functional
 ,61,61,17600,25,0,4,3,55,42925,0.777778,0.0311111,0.998046,0.2,functional
 ,93,93,18261,12,0,12,3,55,42925,0.645161,0.0333333,1,0.2,functional
 ,94,94,18264,13,0,12,1465,55,42925,0.645161,0.0333333,-0.0666667,0.2,functional
 ,138,138,19729,9,0,11,485,55,42925,0.333333,0.0238095,1,0.2,functional
 ,81,81,20003,13,0,4,2403,55,42925,0.746032,0.0333333,1,0.2,functional
 ,144,144,20214,12,0,11,4536,55,42925,0.322581,0.0244444,0.714286,0.2,functional
 ,145,145,22561,10,0,4,2558,55,42925,0.666667,0.0333333,-0.333333,0.2,functional
 ,146,146,22564,9,0,4,3,55,42925,0.666667,0.0333333,1,0.2,functional
 ,149,149,23620,20,0,4,1056,55,42925,0.627451,0.0333333,-0.00787402,0.2,functional
 ,148,148,23623,19,0,4,3,55,42925,0.627451,0.0333333,1,0.2,functional
 ,147,147,23658,1,0,4,35,55,42925,0.5,0,-1,0.2,non functional
 ,158,158,24750,9,0,11,3,55,42925,0.666667,0.0333333,1,0.2,functional
 ,159,159,24753,10,0,11,2196,55,42925,0.666667,0.0333333,-0.333333,0.2,functional
 ,85,85,26949,11,0,13,3,55,42925,0.6,0.0322581,1,0.2,functional
 ,86,86,26952,12,0,13,7884,55,42925,0.6,0.0322581,-0.142857,0.2,functional
 ,139,139,27263,10,0,4,3448,55,42925,0.666667,0.0333333,-0.333333,0.2,functional
 ,140,140,27266,9,0,4,3,55,42925,0.666667,0.0333333,1,0.2,functional
 ,76,76,28385,16,0,4,1119,55,42925,0.253968,0.0247312,1,0.2,functional
 ,133,133,33604,10,0,4,5219,55,42925,0.666667,0.0333333,-0.0666667,0.2,functional
 ,134,134,33607,9,0,4,3,55,42925,0.666667,0.0333333,1,0.2,functional
 ,126,126,34836,11,0,11,3,55,42925,0.6,0.0322581,1,0.2,functional
 ,125,125,34839,12,0,11,4500,55,42925,0.6,0.0322581,-0.142857,0.2,functional
 ,101,101,35316,21,0,4,1709,55,42925,0.365079,0.021164,0.753425,0.2,functional
 ,162,162,36019,10,0,4,703,55,42925,0.714286,0.0333333,-0.142857,0.2,functional
 ,163,163,36022,9,0,4,3,55,42925,0.714286,0.0333333,1,0.2,functional
 ,135,135,38009,21,0,4,1987,55,42925,0.365079,0.021164,0.753425,0.2,functional
 ,156,156,39339,20,0,12,3,55,42925,0.806452,0.0309221,1,0.2,functional
 ,155,155,39342,21,0,12,985,55,42925,0.806452,0.0309221,-0.015873,0.2,functional
 ,160,160,40327,13,0,13,3,55,42925,0.83871,0.0325459,1,0.2,functional
 ,161,161,40330,14,0,13,3726,55,42925,0.83871,0.0325459,-0.333333,0.2,functional
 ,83,83,40421,15,0,4,2412,55,42925,0.68254,0.0333333,-0.0967742,0.2,functional
 ,84,84,40424,14,0,4,3,55,42925,0.68254,0.0333333,0.866667,0.2,functional
 ,167,167,40459,9,0,4,35,55,42925,0.4,0.0222222,-0.428571,0.2,functional
 ,122,122,40882,17,0,4,423,55,42925,0.634921,0.0333333,-0.0322581,0.2,functional
 ,121,121,40885,16,0,4,3,55,42925,0.634921,0.0333333,1,0.2,functional
 ,120,120,40920,1,0,4,35,55,42925,0.5,0,-1,0.2,non functional
 ,131,131,41852,10,0,4,932,55,42925,0.714286,0.0333333,-0.142857,0.2,functional
 ,132,132,41855,9,0,4,3336,55,42925,0.714286,0.0333333,1,0.2,functional
TRANS,164,164,1131,14,0,11,3726,55,42925,0.825397,0.0325459,1,0.2,functional
 ,165,165,1134,15,0,11,705,55,42925,0.825397,0.0325459,-0.333333,0.2,functional
 ,81,81,1628,13,0,4,2698,55,42925,0.746032,0.0333333,1,0.2,functional
 ,144,144,1839,12,0,11,4536,55,42925,0.322581,0.0244444,0.714286,0.2,functional
 ,145,145,4186,10,0,4,2558,55,42925,0.666667,0.0333333,-0.333333,0.2,functional
 ,146,146,4189,9,0,4,3,55,42925,0.666667,0.0333333,1,0.2,functional
 ,149,149,5245,20,0,4,1056,55,42925,0.627451,0.0333333,-0.00787402,0.2,functional
 ,148,148,5248,19,0,4,3,55,42925,0.627451,0.0333333,1,0.2,functional
 ,147,147,5283,1,0,4,35,55,42925,0.5,0,-1,0.2,non functional
 ,158,158,6375,9,0,11,3,55,42925,0.666667,0.0333333,1,0.2,functional
 ,159,159,6378,10,0,11,2196,55,42925,0.666667,0.0333333,-0.333333,0.2,functional
 ,85,85,8574,11,0,13,3,55,42925,0.6,0.0322581,1,0.2,functional
 ,86,86,8577,12,0,13,11544,55,42925,0.6,0.0322581,-0.142857,0.2,functional
 ,139,139,8888,10,0,4,3605,55,42925,0.666667,0.0333333,-0.333333,0.2,functional
 ,140,140,8891,9,0,4,3,55,42925,0.666667,0.0333333,1,0.2,functional
 ,76,76,10010,16,0,4,1119,55,42925,0.253968,0.0247312,1,0.2,functional
 ,170,170,14491,26,0,4,4481,55,42925,0.777778,0.0311111,-0.001221,0.2,functional
 ,169,169,14494,25,0,4,3,55,42925,0.777778,0.0311111,0.998046,0.2,functional
 ,66,66,19277,8,0,4,4783,55,42925,0.666667,0.0311828,-1,0.2,functional
 ,65,65,19280,7,0,4,3,55,42925,0.666667,0.0311828,0,0.2,non functional
 ,103,103,20121,8,0,11,3905,55,42925,0.285714,0.0238095,1,0.2,functional
 ,115,115,21780,17,0,4,2500,55,42925,0.349206,0.0247312,0.777778,0.2,functional
 ,166,166,24026,11,0,12,3041,55,42925,0.387097,0.0190476,1,0.2,functional
 ,123,123,24367,11,0,4,2587,55,42925,0.571429,0.0333333,-0.142857,0.2,functional
 ,124,124,24370,10,0,4,3,55,42925,0.571429,0.0333333,1,0.2,functional
 ,138,138,24938,9,0,4,568,55,42925,0.333333,0.0238095,1,0.2,functional
 ,94,94,26403,13,0,4,1465,55,42925,0.645161,0.0333333,-0.0666667,0.2,functional
 ,93,93,26406,12,0,4,3,55,42925,0.645161,0.0333333,1,0.2,functional
 ,61,61,27067,25,0,10,3,55,42925,0.777778,0.0311111,0.998046,0.2,functional
 ,60,60,27070,26,0,10,642,55,42925,0.777778,0.0311111,-0.001221,0.2,functional
 ,157,157,27712,12,0,9,7124,55,42925,0.412698,0.0238095,1,0.2,functional
 ,168,168,28874,20,0,4,2468,55,42925,0.396825,0.0172043,0.992172,0.2,functional
 ,150,150,30814,11,0,4,1940,55,42925,0.6,0.0322581,-0.333333,0.2,functional
 ,151,151,30817,10,0,4,3,55,42925,0.6,0.0322581,1,0.2,functional
 ,128,128,30903,18,0,4,86,55,42925,0.305882,0.0233596,0.714286,0.2,functional
 ,133,133,33604,10,0,4,2701,55,42925,0.666667,0.0333333,-0.0666667,0.2,functional
 ,134,134,33607,9,0,4,3,55,42925,0.666667,0.0333333,1,0.2,functional
 ,126,126,34836,11,0,11,3,55,42925,0.6,0.0322581,1,0.2,functional
 ,125,125,34839,12,0,11,4500,55,42925,0.6,0.0322581,-0.142857,0.2,functional
 ,101,101,35316,21,0,4,1709,55,42925,0.365079,0.021164,0.753425,0.2,functional
 ,162,162,36019,10,0,4,703,55,42925,0.714286,0.0333333,-0.142857,0.2,functional
 ,163,163,36022,9,0,4,3,55,42925,0.714286,0.0333333,1,0.2,functional
 ,135,135,38009,21,0,4,1987,55,42925,0.365079,0.021164,0.753425,0.2,functional
 ,156,156,39339,20,0,12,3,55,42925,0.806452,0.0309221,1,0.2,functional
 ,155,155,39342,21,0,12,985,55,42925,0.806452,0.0309221,-0.015873,0.2,functional
 ,160,160,40327,13,0,13,3,55,42925,0.83871,0.0325459,1,0.2,functional
 ,161,161,40330,14,0,13,3726,55,42925,0.83871,0.0325459,-0.333333,0.2,functional
 ,83,83,40421,15,0,4,2412,55,42925,0.68254,0.0333333,-0.0967742,0.2,functional
 ,84,84,40424,14,0,4,3,55,42925,0.68254,0.0333333,0.866667,0.2,functional
 ,167,167,40459,9,0,4,35,55,42925,0.4,0.0222222,-0.428571,0.2,functional
 ,122,122,40882,17,0,4,423,55,42925,0.634921,0.0333333,-0.0322581,0.2,functional
 ,121,121,40885,16,0,4,3,55,42925,0.634921,0.0333333,1,0.2,functional
 ,120,120,40920,1,0,4,35,55,42925,0.5,0,-1,0.2,non functional
 ,131,131,41852,10,0,4,932,55,42925,0.714286,0.0333333,-0.142857,0.2,functional
 ,132,132,41855,9,0,4,2698,55,42925,0.714286,0.0333333,1,0.2,functional
INV,164,164,1131,14,0,11,3726,55,42925,0.825397,0.0325459,1,0.2,functional
 ,165,165,1134,15,0,11,705,55,42925,0.825397,0.0325459,-0.333333,0.2,functional
 ,81,81,1628,13,0,4,2698,55,42925,0.746032,0.0333333,1,0.2,functional
 ,144,144,1839,12,0,11,4536,55,42925,0.322581,0.0244444,0.714286,0.2,functional
 ,145,145,4186,10,0,4,2558,55,42925,0.666667,0.0333333,-0.333333,0.2,functional
 ,146,146,4189,9,0,4,3,55,42925,0.666667,0.0333333,1,0.2,functional
 ,149,149,5245,20,0,4,1056,55,42925,0.627451,0.0333333,-0.00787402,0.2,functional
 ,148,148,5248,19,0,4,3,55,42925,0.627451,0.0333333,1,0.2,functional
 ,147,147,5283,1,0,4,35,55,42925,0.5,0,-1,0.2,non functional
 ,158,158,6375,9,0,11,3,55,42925,0.666667,0.0333333,1,0.2,functional
 ,159,159,6378,10,0,11,2196,55,42925,0.666667,0.0333333,-0.333333,0.2,functional
 ,169,169,12541,25,0,12,3,55,42925,0.777778,0.0311111,0.998046,0.2,functional
 ,170,170,12544,26,0,12,4481,55,42925,0.777778,0.0311111,-0.001221,0.2,functional
 ,76,76,17025,16,0,11,1119,55,42925,0.253968,0.0247312,1,0.2,functional
 ,140,140,18144,9,0,12,3,55,42925,0.666667,0.0333333,1,0.2,functional
 ,139,139,18147,10,0,12,1974,55,42925,0.666667,0.0333333,-0.333333,0.2,functional
 ,86,86,18458,12,0,4,13175,55,42925,0.6,0.0322581,-0.142857,0.2,functional
 ,85,85,18461,11,0,4,3,55,42925,0.6,0.0322581,1,0.2,functional
 ,66,66,19277,8,0,4,4783,55,42925,0.666667,0.0311828,-1,0.2,functional
 ,65,65,19280,7,0,4,3,55,42925,0.666667,0.0311828,0,0.2,non functional
 ,103,103,20121,8,0,11,3905,55,42925,0.285714,0.0238095,1,0.2,functional
 ,115,115,21780,17,0,4,2500,55,42925,0.349206,0.0247312,0.777778,0.2,functional
 ,166,166,24026,11,0,12,3041,55,42925,0.387097,0.0190476,1,0.2,functional
 ,123,123,24367,11,0,4,2587,55,42925,0.571429,0.0333333,-0.142857,0.2,functional
 ,124,124,24370,10,0,4,3,55,42925,0.571429,0.0333333,1,0.2,functional
 ,138,138,24938,9,0,4,568,55,42925,0.333333,0.0238095,1,0.2,functional
 ,94,94,26403,13,0,4,1465,55,42925,0.645161,0.0333333,-0.0666667,0.2,functional
 ,93,93,26406,12,0,4,3,55,42925,0.645161,0.0333333,1,0.2,functional
 ,61,61,27067,25,0,10,3,55,42925,0.777778,0.0311111,0.998046,0.2,functional
 ,60,60,27070,26,0,10,642,55,42925,0.777778,0.0311111,-0.001221,0.2,functional
 ,157,157,27712,12,0,9,7124,55,42925,0.412698,0.0238095,1,0.2,functional
 ,168,168,28874,20,0,4,2468,55,42925,0.396825,0.0172043,0.992172,0.2,functional
 ,150,150,30814,11,0,4,1940,55,42925,0.6,0.0322581,-0.333333,0.2,functional
 ,151,151,30817,10,0,4,3,55,42925,0.6,0.0322581,1,0.2,functional
 ,128,128,30903,18,0,4,86,55,42925,0.305882,0.0233596,0.714286,0.2,functional
 ,133,133,33604,10,0,4,2701,55,42925,0.666667,0.0333333,-0.0666667,0.2,functional
 ,134,134,33607,9,0,4,3,55,42925,0.666667,0.0333333,1,0.2,functional
 ,126,126,34836,11,0,11,3,55,42925,0.6,0.0322581,1,0.2,functional
 ,125,125,34839,12,0,11,4500,55,42925,0.6,0.0322581,-0.142857,0.2,functional
 ,101,101,35316,21,0,4,1709,55,42925,0.365079,0.021164,0.753425,0.2,functional
 ,162,162,36019,10,0,4,703,55,42925,0.714286,0.0333333,-0.142857,0.2,functional
 ,163,163,36022,9,0,4,3,55,42925,0.714286,0.0333333,1,0.2,functional
 ,135,135,38009,21,0,4,1987,55,42925,0.365079,0.021164,0.753425,0.2,functional
 ,156,156,39339,20,0,12,3,55,42925,0.806452,0.0309221,1,0.2,functional
 ,155,155,39342,21,0,12,985,55,42925,0.806452,0.0309221,-0.015873,0.2,functional
 ,160,160,40327,13,0,13,3,55,42925,0.83871,0.0325459,1,0.2,functional
 ,161,161,40330,14,0,13,3726,55,42925,0.83871,0.0325459,-0.333333,0.2,functional
 ,83,83,40421,15,0,4,2412,55,42925,0.68254,0.0333333,-0.0967742,0.2,functional
 ,84,84,40424,14,0,4,3,55,42925,0.68254,0.0333333,0.866667,0.2,functional
 ,167,167,40459,9,0,4,35,55,42925,0.4,0.0222222,-0.428571,0.2,functional
 ,122,122,40882,17,0,4,423,55,42925,0.634921,0.0333333,-0.0322581,0.2,functional
